"CompanyID","ShopNumber","streetaddress1","LocationCity","LocationState","LocationPostalCode","Phone","LocationCountry","locationregion","Longitude","Latitude","LocationEmail","StatusFlag","CenterPrimaryContact","CenterWebsite","HoursWeekdayOpen","HoursWeekdayClose","HoursSaturdayOpen","HoursSaturdayClose","HoursSundayOpen","HoursSundayClose","LocationDirections","StarRating","OpenDate","ABSBrakeService","ACSService","Batteries","Belts","BrakeFluidFlush","Clutches","CoolingSystemService","FuelInjection","OilChangeService","SeHablaEspanol","ShuttleService","SmogCheck","StateInspection","TireRotation","Tires","TrailerHitches","TranssmissionFluidService","TuneUps","WheelAlignment","WheelBalancing","WiperBlades","AmericanExpress","ASESymbol","DinersClub","Discover","Mastercard","MeinekeCreditCard","MilitaryDiscount","SeniorDiscount","Visa","streetaddress2","SEM-CAM","MinorEngineRepair","MotorVehicleInspections","OntarioSafetyInspection","EngineDiagnostics","Brakes","Exhaust","RideControl","FrontEndRepair","EmissionsTesting","ComputerDiagnostic","ExhaustSystemsMufflers","ScheduleMaintenance","Electrical","ShocksStruts","SteeringSuspension","MaintenanceInspection","PerformanceExhaust","CVJoints","DrivelineService","TransmissionServices","HeatingSystemRepair","TireSales","TowingService","FleetServices"
"1","1378","11106 Shawnee Mission Parkway","SHAWNEE","KS","66203","913/631-4757","US","NC","-94.71410572528","39.015449238175","shop.1378@meineke.net","Closed","ROBERT MCKAY","http://www.meineke.com/Center/1378.aspx","7:30 AM","6:00 PM","7:30 AM","6:00 PM","NotOpen","NotOpen","(Shawnee Mission Pkwy. & Neiman next to Advance Auto)","","06/05/2000","1","1","1","1","1","1","1","1","1","0","0","0","0","1","1","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","","","1","0","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","1379","200 South 291 Hwy.","LIBERTY","MO","64068","816/415-4828","US","NC","-94.442373","39.2433792","shop.1379@meineke.net","Closed","","http://www.meineke.com/Center/1379.aspx","7:30 AM","6:00 PM","7:30 AM","5:00 PM","NotOpen","NotOpen","(Intersection of Hwy 291 & Hwy 152 next to Advance Auto)","4","06/30/2000","1","1","1","1","1","1","1","1","1","0","0","0","1","1","1","0","1","1","1","1","1","1","1","0","1","1","0","0","1","1","","","1","1","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","1380","1306 East Santa Fe Street","OLATHE","KS","66061","913/764-0507","US","NC","-94.796619","38.884054","shop.1380@meineke.net","Open","VAN STONE","http://www.meineke.com/Center/1380.aspx","7:30 AM","6:00 PM","7:30 AM","6:00 PM","NotOpen","NotOpen","(1 Block west of I-35 next to Advance Auto)","3","04/10/2000","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","0","0","1","1","","913/738-9886","1","1","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0"
"1","1381","2535 South Iowa","LAWRENCE","KS","66046","785/838-4014","US","NC","-95.260021","38.938352","shop.1381@meineke.net","Open","BRENDAN SULLIVAN","http://www.meineke.com/Center/1381.aspx","7:30 AM","6:00 PM","7:30 AM","6:00 PM","NotOpen","NotOpen","(2 Blocks south of 23rd Street next to Advance Auto)","4","02/01/2001","1","1","1","1","1","1","1","1","1","0","1","0","0","1","1","0","1","1","1","1","1","1","1","0","1","1","0","1","1","1","","785/371-2412","1","0","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0"
"1","1382","","","","","","US","","","","shop.1382@meineke.net","Closed","","http://www.meineke.com/Center/1382.aspx","","","","","","","","","01/01/1900","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","1384","5725 East Kellogg","WICHITA","KS","67218","316/618-6568","US","NC","","","shop.1384@meineke.net","Closed","","http://www.meineke.com/Center/1384.aspx","","","","","","","(By the corner of East Kellogg and Edgmoor next to Advance","","02/26/2001","0","1","1","1","0","0","1","0","1","0","0","0","0","0","1","0","0","1","1","1","0","1","1","0","1","1","0","0","1","1","","","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","1385","6422 West Kellogg","WICHITA","KS","67209","316/944-7505","US","NC","","","shop.1385@meineke.net","Closed","","http://www.meineke.com/Center/1385.aspx","","","","","","","(Across Dugan Road from Sam's Club next to Advance Auto","","02/26/2001","0","1","0","1","0","0","1","0","1","0","0","0","0","0","1","0","0","1","1","1","0","1","1","0","1","1","0","0","1","1","Suite 200","","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","1386","303 East Pawnee","WICHITA","KS","67211","316/267-4733","US","NC","","","shop.1386@meineke.net","Closed","","http://www.meineke.com/Center/1386.aspx","","","","","","","(In front of Wal-Mart next to Advance Auto Parts)","","03/12/2001","0","1","1","1","0","0","1","0","1","0","0","0","0","0","1","0","0","1","1","1","0","1","1","0","1","1","0","0","1","1","","","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","1387","1900 N. McClintock #4***","TEMPE","AZ","85281","480/423-0502","US","W","","","shop.1387@meineke.net","Closed","","http://www.meineke.com/Center/1387.aspx","","","","","","","(Corner of Hayden & McKellips)","","06/07/2000","1","1","1","1","0","0","1","0","1","0","0","0","0","0","0","0","1","1","1","1","0","1","1","0","1","1","0","0","1","1","","","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","1388","250 West Guadalupe Road","TEMPE","AZ","85283","480/756-1400","US","W","","","shop.1388@meineke.net","Closed","","http://www.meineke.com/Center/1388.aspx","7:30 AM","6:00 PM","7:30 AM","6:00 PM","NotOpen","NotOpen","(Near the corner of Guadalupe and Kyrene)","","04/01/2002","1","1","1","1","0","0","1","0","1","1","1","0","0","0","1","0","1","1","1","0","0","1","1","0","1","1","0","1","1","1","","","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","1389","","O FALLON","IL","","","US","NC","","","shop.1389@meineke.net","Closed","","http://www.meineke.com/Center/1389.aspx","","","","","","","","","01/01/1900","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","1390","15240 SW 72nd Street","MIAMI","FL","33193","305/387-1664","US","SA","","","shop.1390@meineke.net","Closed","","http://www.meineke.com/Center/1390.aspx","","","","","","","(At the corner of 72nd Street and 152nd Avenue, next to","","11/19/1999","0","1","0","1","0","0","0","0","0","1","0","0","0","0","1","0","0","1","1","1","0","1","1","0","1","1","0","1","1","1","","","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","1391","12885 South West 42nd Street","MIAMI","FL","33175","305/225-8182","US","SA","","","shop.1391@meineke.net","Closed","","http://www.meineke.com/Center/1391.aspx","","","","","","","(10 Blocks West of the Turnpike, inside shopping center)","","11/19/1999","0","1","0","1","0","0","1","0","0","1","0","0","0","0","1","1","1","1","1","1","0","1","1","0","1","1","0","0","1","1","","","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","1393","","","","","","US","","","","shop.1393@meineke.net","Closed","","http://www.meineke.com/Center/1393.aspx","","","","","","","","","01/01/1900","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","1396","1190 Winchester Road","MEMPHIS","TN","38116","901/346-1211","US","SG","","","shop.1396@meineke.net","Closed","","http://www.meineke.com/Center/1396.aspx","","","","","","","(Just East of Elvis Presley Boulevard, 1/2 Mile North of","","10/25/1999","1","1","1","1","0","0","1","0","1","0","0","0","0","0","0","0","1","1","0","1","0","1","1","0","1","1","0","0","1","1","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","1397","3200 Seward Highway","ANCHORAGE","AK","99503-4150","907/279-4541","US","W","-149.8688578605","61.191431196200","shop.1397@meineke.net","Open","Clayton Arterburn","http://www.meineke.com/Center/1397.aspx","7:30 AM","6:00 PM","7:30 AM","6:00 PM","NotOpen","NotOpen","(2 Doors north of the Mooses Tooth on the New Seward Highway)","4","03/15/2000","1","1","1","1","1","1","1","1","1","0","0","0","0","1","1","0","1","1","1","1","1","1","1","0","1","1","0","1","1","1","Suite 101","866/721-6554","1","1","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0"
"1","1398","","","","","","US","","","","shop.1398@meineke.net","Closed","","http://www.meineke.com/Center/1398.aspx","","","","","","","","","01/01/1900","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","1399","3816 E. Craig Road","NORTH LAS VEGAS","NV","89030","702/644-0606","US","W","-115.0970082","36.2403215","shop.1399@meineke.net","Closed","","http://www.meineke.com/Center/1399.aspx","7:30 AM","6:00 PM","7:30 AM","6:00 PM","NotOpen","NotOpen","(Craig Road adjacent to Hwy. 15, across from Pilot Station at Pecos Road)","","10/29/2001","0","0","0","0","1","1","0","1","0","0","0","0","1","1","1","0","0","0","1","0","1","1","1","1","1","1","0","1","1","1","","","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","1400","","","","","","US","","","","shop.1400@meineke.net","Closed","","http://www.meineke.com/Center/1400.aspx","","","","","","","","","01/01/1900","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","1401","Road #174, KM 2.2**","BAYAMON","PR","00959","787/778-2700","US","","","","shop.1401@meineke.net","Closed","","http://www.meineke.com/Center/1401.aspx","","","","","","","(Parque Industrial Minillas)","","01/24/2001","0","0","0","1","0","0","1","0","1","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","1","1","0","1","1","1","PARQUE INDUSTRIAL MINILLAS","","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","1404","","","","","","US","","","","shop.1404@meineke.net","Closed","","http://www.meineke.com/Center/1404.aspx","","","","","","","","","01/01/1900","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","1405","","","","","","US","","","","shop.1405@meineke.net","Closed","","http://www.meineke.com/Center/1405.aspx","","","","","","","","","01/01/1900","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","1406","","","","","","US","","","","shop.1406@meineke.net","Closed","","http://www.meineke.com/Center/1406.aspx","","","","","","","","","01/01/1900","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","1407","701 East Broadway","LOUISVILLE","KY","40202","502/587-6811","US","SG","-85.74113488197","38.245161476779","shop.1407@meineke.net","Open","BRYAN BROWN","http://www.meineke.com/Center/1407.aspx","7:30 AM","6:00 PM","7:30 AM","5:00 PM","NotOpen","NotOpen","(7 Blocks east of I-65 at Clay Street)","5","01/31/2000","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","","502/812-1126","1","1","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0"
"1","1408","287 Main Street","WILMINGTON","MA","01887","978/657-9730","US","NE","-71.178938","42.552537","shop.1408@meineke.net","Open","JOHN BIRD","http://www.meineke.com/Center/1408.aspx","7:30 AM","6:00 PM","7:30 AM","4:00 PM","NotOpen","NotOpen","(Next to Subway across from Market Basket in Wilmington Plaza)","5","04/22/2002","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","","978/315-3515","1","1","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0"
"1","1409","","","","","","US","","","","shop.1409@meineke.net","Closed","","http://www.meineke.com/Center/1409.aspx","","","","","","","","","01/01/1900","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","1411","","","","","","US","","","","shop.1411@meineke.net","Closed","","http://www.meineke.com/Center/1411.aspx","","","","","","","","","01/01/1900","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","1412","11823 West Avenue","SAN ANTONIO","TX","78216","210/340-2777","US","SG","","","shop.1412@meineke.net","Closed","","http://www.meineke.com/Center/1412.aspx","","","","","","","(Corner of Blanco and West Avenue)","","04/24/2000","1","1","1","1","0","0","1","0","1","1","0","0","0","0","1","0","1","1","1","1","0","1","1","0","1","1","0","1","1","1","","","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","1413","","","","","","US","","","","shop.1413@meineke.net","Closed","","http://www.meineke.com/Center/1413.aspx","","","","","","","","","01/01/1900","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","1416","","","","","","US","","","","shop.1416@meineke.net","Closed","","http://www.meineke.com/Center/1416.aspx","","","","","","","","","01/01/1900","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","1417","4103 Kennywood Boulevard","WEST MIFFLIN","PA","15122-2233","412/462-7780","US","NE","-79.86945211887","40.39199238","shop.1417@meineke.net","Open","MICHAEL RABINOVICH","http://www.meineke.com/Center/1417.aspx","7:30 AM","6:00 PM","7:30 AM","5:00 PM","NotOpen","NotOpen","(Near Kennywood Park)","2","05/30/2000","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","0","0","1","1","","412/924-8174","1","1","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0"
"1","1418","","","","","","US","","","","shop.1418@meineke.net","Closed","","http://www.meineke.com/Center/1418.aspx","","","","","","","","","01/01/1900","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","1419","6000 Kingston Pike","KNOXVILLE","TN","37919","865/558-6827","US","SG","","","shop.1419@meineke.net","Closed","","http://www.meineke.com/Center/1419.aspx","","","","","","","(1 Block East of North Shore, across the street from","","11/21/2000","1","1","1","1","0","0","1","0","1","0","0","0","0","0","0","0","1","1","0","1","0","1","1","0","1","1","0","0","1","1","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","1420","1434 Upper Front Street","BINGHAMTON","NY","13901","607/772-6902","US","NE","-75.888616","42.166372","shop.1420@meineke.net","Open","DANIEL WHITTAKER","http://www.meineke.com/Center/1420.aspx","7:30 AM","6:00 PM","7:30 AM","6:00 PM","NotOpen","NotOpen","(2/10 Mile north of Chenango Plaza)","4","05/30/2000","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","","607/821-4226","1","1","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0"
"1","1421","2871 WEST MICHIGAN AVENUE","PENSACOLA","FL","32526","850/433-4640","US","SA","","","shop.1421@meineke.net","Closed","KEN ROBERTS","http://www.meineke.com/Center/1421.aspx","7:00 AM","6:00 PM","7:00 AM","4:00 PM","NotOpen","NotOpen","(At corner of Michigan and Memphis Avenues)","","12/13/2000","0","1","1","1","1","0","1","1","1","0","1","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","0","1","1","1","","","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","1422","1902 Woodson Road","OVERLAND","MO","63114-5650","314/423-9848","US","NC","-90.361881","38.688994651713","shop.1422@meineke.net","Open","THE ESTATE OF ROGER MCCABE","http://www.meineke.com/Center/1422.aspx","7:30 AM","6:00 PM","7:30 AM","6:00 PM","NotOpen","NotOpen","(1 Block north of Page)","3","04/02/2000","1","1","1","1","1","1","1","1","1","0","0","0","1","1","1","0","1","1","0","1","1","1","1","0","1","1","0","1","1","1","","314/896-2256","1","1","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0"
"1","1423","370A Hartford Turnpike","Vernon Rockville","CT","06066-4747","860/871-0868","US","NE","-72.486176","41.827689","shop.1423@meineke.net","Open","MARK ZUCKERMAN","http://www.meineke.com/Center/1423.aspx","7:30 AM","6:00 PM","7:30 AM","4:00 PM","NotOpen","NotOpen","(Route 30, 1/2 mile northeast of Vernon Circle)","4","05/24/2000","1","1","1","1","1","1","1","1","1","0","1","0","0","1","1","0","1","1","1","1","1","1","1","0","1","1","1","0","1","1","","860/858-1530","1","0","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0"
"1","1424","","","","","","US","","","","shop.1424@meineke.net","Closed","","http://www.meineke.com/Center/1424.aspx","","","","","","","","","01/01/1900","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","1425","3151 Centre Avenue","READING","PA","19605-2439","610/929-5933","US","NE","","","shop.1425@meineke.net","Closed","","http://www.meineke.com/Center/1425.aspx","","","","","","","(Route 61 behind Fairground Square Mall, 1/4 Mile North of","","04/01/2000","0","0","0","1","0","0","1","0","1","0","0","0","1","0","0","1","0","0","0","0","0","1","1","0","1","1","0","0","0","1","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","1426","","","","","","US","","","","shop.1426@meineke.net","Closed","","http://www.meineke.com/Center/1426.aspx","","","","","","","","","01/01/1900","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","1427","","","","","","US","","","","shop.1427@meineke.net","Closed","","http://www.meineke.com/Center/1427.aspx","","","","","","","","","01/01/1900","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","1428","Carr. #2 km 133.5","AGUADA","PR","00602","787/868-5606","US","","","","shop.1428@meineke.net","Closed","","http://www.meineke.com/Center/1428.aspx","","","","","","","","","09/16/2005","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Centerplex Shopping Center","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","1429","","","","","","US","","","","shop.1429@meineke.net","Closed","","http://www.meineke.com/Center/1429.aspx","","","","","","","(","","01/01/1900","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","1432","12-14 Beartown Road","PAINTED POST","NY","14870","607/936-6110","US","NE","-77.115182","42.152407","shop.1432@meineke.net","Closed","","http://www.meineke.com/Center/1432.aspx","7:30 AM","6:00 PM","7:30 AM","4:00 PM","NotOpen","NotOpen","(Adjacent to Erwin Plaza across from Peaches N' Cream)","","10/13/2000","1","1","1","1","1","0","1","1","1","0","1","0","1","1","1","0","1","1","1","1","1","1","1","0","1","1","0","0","1","1","","","1","1","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","1433","4420 Rodeo Road Rt. 27","SANTA FE","NM","87505-9700","505/438-6031","US","W","-106.013769507","35.6379827488","shop.1433@meineke.net","Open","Ramon Munoz","http://www.meineke.com/Center/1433.aspx","8:00 AM","6:00 PM","8:00 AM","4:00 PM","NotOpen","NotOpen","(The Santa Fe Place, formerly Villa Linda Mall)","2","05/01/2000","1","1","1","1","1","1","1","1","1","1","1","0","0","1","0","0","1","1","1","1","1","1","1","1","1","1","0","0","1","1","","505/695-2986","1","1","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0"
"1","1434","","","","","","US","","","","shop.1434@meineke.net","Closed","","http://www.meineke.com/Center/1434.aspx","","","","","","","","","01/01/1900","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","1435","18795 West Bluemound Road","BROOKFIELD","WI","53045","262/782-6895","US","NC","-88.146009","43.035521","shop.1435@meineke.net","Open","Robert Wesel","http://www.meineke.com/Center/1435.aspx","7:00 AM","6:00 PM","7:00 AM","4:00 PM","NotOpen","NotOpen","(Brookfield Road and Bluemound)","3","04/11/2001","1","0","1","1","1","1","1","1","1","0","1","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","0","1","1","1","","262/923-8908","1","0","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0"
"1","1436","917 SW 107th Avenue","MIAMI","FL","33174","305/207-1040","US","SA","","","shop.1436@meineke.net","Closed","","http://www.meineke.com/Center/1436.aspx","","","","","","","(Corner of Southwest 8th St. & 107th Avenue, next to Burger","","01/07/2001","0","1","0","1","0","0","1","0","1","1","0","0","0","0","1","1","1","1","1","1","0","1","1","0","1","1","0","0","1","1","","","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","1437","","","","","","US","","","","shop.1437@meineke.net","Closed","","http://www.meineke.com/Center/1437.aspx","","","","","","","","","01/01/1900","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","1438","","","","","","US","","","","shop.1438@meineke.net","Closed","","http://www.meineke.com/Center/1438.aspx","","","","","","","","","01/01/1900","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","1439","1225 N Glenn Highway","PALMER","AK","99645","907/745-6900","US","W","","","shop.1439@meineke.net","Closed","","http://www.meineke.com/Center/1439.aspx","","","","","","","(Intersection South Colony and Glenn Highway)","","06/18/2001","0","0","0","1","0","0","1","0","1","0","0","0","0","0","1","0","1","1","1","1","0","1","0","0","1","1","0","0","1","1","","","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","1440","15510 East Mill Plain Blvd.","VANCOUVER","WA","98684","360/260-8585","US","W","-122.5128431618","45.616793442873","shop.1440@meineke.net","Open","Keith Frost","http://www.meineke.com/Center/1440.aspx","7:30 AM","6:00 PM","7:30 AM","6:00 PM","NotOpen","NotOpen","(Just west of Target)","4","08/16/2004","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","","360/718-5765","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0"
"1","1441","4055 Rickey Street","SALEM","OR","97301","503/363-1888","US","W","","","shop.1441@meineke.net","Closed","","http://www.meineke.com/Center/1441.aspx","7:30 AM","6:00 PM","7:30 AM","6:00 PM","NotOpen","NotOpen","(One block off Lancaster across from Winco)","","09/01/2005","1","1","1","1","1","1","1","1","1","1","0","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","0","1","1","1","","","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","1442","19368 South Molalla Avenue","OREGON CITY","OR","97045","503/656-2333","US","W","-122.5819100439","45.325507005832","shop.1442@meineke.net","Open","Christian Valle","http://www.meineke.com/Center/1442.aspx","7:30 AM","6:00 PM","7:30 AM","6:00 PM","NotOpen","NotOpen","(Next to Fire Department)","NA","09/02/2008","1","1","1","1","1","1","1","1","1","0","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","503/919-7643","1","1","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0"
"1","1443","","","","","","US","","","","shop.1443@meineke.net","Closed","","http://www.meineke.com/Center/1443.aspx","","","","","","","","","01/01/1900","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","1444","","","","","","US","","","","shop.1444@meineke.net","Closed","","http://www.meineke.com/Center/1444.aspx","","","","","","","(","","01/01/1900","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","1445","916 Southbridge Street","AUBURN","MA","01501-1321","508/832-8619","US","NE","","","shop.1445@meineke.net","Closed","","http://www.meineke.com/Center/1445.aspx","","","","","","","(Across from Periwinkle & Wal-Mart on Route 20-12)","","05/01/2001","0","1","0","1","0","0","1","0","1","0","0","0","0","0","1","1","1","1","1","1","0","1","1","0","1","1","0","1","1","1","","","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","1449","","","","","","US","","","","shop.1449@meineke.net","Closed","","http://www.meineke.com/Center/1449.aspx","","","","","","","","","01/01/1900","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
